user_id,first_leader_id,dominant_leader_id,stickiness,dominant_stickiness,same_leader
42830,28033.0,53312.0,0.24324324324324326,0.7027027027027027,False
42840,7761.0,9755.0,0.16666666666666666,0.3333333333333333,False
42853,23353.0,40656.0,0.06172839506172839,0.17901234567901234,False
43002,584.0,584.0,1.0,1.0,True
43113,35.0,35.0,0.3076923076923077,0.3076923076923077,True
43231,13068.0,13068.0,1.0,1.0,True
43282,29604.0,9755.0,0.5,0.5,False
43303,1091.0,40656.0,0.07692307692307693,0.23076923076923078,False
43342,83054.0,6.0,0.3333333333333333,0.3333333333333333,False
43390,55335.0,1749.0,0.16666666666666666,0.3333333333333333,False
43403,36362.0,42853.0,0.003703703703703704,0.26666666666666666,False
43405,7761.0,7761.0,0.41935483870967744,0.41935483870967744,True
43450,40656.0,40656.0,0.5,0.5,True
43584,1497.0,1497.0,0.3333333333333333,0.3333333333333333,True
43603,48402.0,48402.0,0.5,0.5,True
43606,53312.0,53312.0,1.0,1.0,True
43628,48293.0,48293.0,0.6666666666666666,0.6666666666666666,True
43632,2733.0,1654.0,0.1111111111111111,0.2222222222222222,False
43817,1411.0,304.0,0.09090909090909091,0.09090909090909091,False
43883,66.0,584.0,0.09937888198757763,0.16770186335403728,False
43938,1091.0,1091.0,0.5,0.5,True
43965,36362.0,42853.0,0.00847457627118644,0.2542372881355932,False
44025,48293.0,40656.0,0.08163265306122448,0.2653061224489796,False
44124,36134.0,42853.0,0.05128205128205128,0.358974358974359,False
44218,28033.0,28033.0,0.7142857142857143,0.7142857142857143,True
44227,239.0,239.0,0.16666666666666666,0.16666666666666666,True
44272,329.0,29536.0,0.03333333333333333,0.13333333333333333,False
44282,70169.0,70169.0,1.0,1.0,True
44283,6.0,239.0,0.058823529411764705,0.23529411764705882,False
44328,45514.0,2160.0,0.10344827586206896,0.3448275862068966,False
44331,595.0,595.0,0.2857142857142857,0.2857142857142857,True
44357,60946.0,83054.0,0.030303030303030304,0.1111111111111111,False
44427,1889.0,1889.0,0.5,0.5,True
44429,24304.0,27349.0,0.16666666666666666,0.5,False
44443,45514.0,993.0,0.5,0.5,False
44450,39741.0,39741.0,0.5555555555555556,0.5555555555555556,True
44491,2160.0,21198.0,0.10431654676258993,0.1223021582733813,False
44563,993.0,2160.0,0.08,0.44,False
44574,55335.0,534.0,0.1111111111111111,0.3333333333333333,False
44579,45392.0,45392.0,0.6,0.6,True
44615,225.0,46012.0,0.25,0.5,False
44625,67223.0,67223.0,0.75,0.75,True
44635,3.0,3.0,0.6666666666666666,0.6666666666666666,True
44637,534.0,534.0,0.5,0.5,True
44656,36134.0,36134.0,1.0,1.0,True
44711,29536.0,11748.0,0.14285714285714285,0.2857142857142857,False
44745,534.0,225.0,0.3333333333333333,0.3333333333333333,False
44801,45514.0,225.0,0.2727272727272727,0.2727272727272727,False
44830,40656.0,40656.0,0.6,0.6,True
44886,45392.0,105.0,0.25,0.25,False
44958,18896.0,14092.0,0.3333333333333333,0.3333333333333333,False
45153,65096.0,65096.0,1.0,1.0,True
45258,13068.0,13068.0,1.0,1.0,True
45259,13068.0,13068.0,1.0,1.0,True
45260,13068.0,13068.0,1.0,1.0,True
45261,13068.0,13068.0,1.0,1.0,True
45278,684.0,308.0,0.5,0.5,False
45308,1091.0,1091.0,1.0,1.0,True
45320,88018.0,6390.0,0.5,0.5,False
45392,48402.0,225.0,0.03225806451612903,0.12903225806451613,False
45491,32750.0,32750.0,0.3225806451612903,0.3225806451612903,True
45514,994.0,1411.0,0.0375,0.40625,False
45591,35.0,35.0,0.5,0.5,True
45606,13068.0,13068.0,1.0,1.0,True
45623,584.0,88018.0,0.16666666666666666,0.5,False
45639,35.0,7761.0,0.16666666666666666,0.5,False
45662,33433.0,8751.0,0.5,0.5,False
45702,28394.0,28394.0,0.3333333333333333,0.3333333333333333,True
45763,29604.0,534.0,0.03076923076923077,0.4153846153846154,False
45775,45514.0,45514.0,1.0,1.0,True
45886,44000.0,44000.0,0.76,0.76,True
45991,584.0,584.0,0.36363636363636365,0.36363636363636365,True
46012,29604.0,316.0,0.01524390243902439,0.12195121951219512,False
46107,58135.0,58790.0,0.3333333333333333,0.6666666666666666,False
46113,7844.0,36134.0,0.044444444444444446,0.13333333333333333,False
46195,58790.0,58790.0,1.0,1.0,True
46252,35757.0,35.0,0.25,0.25,False
46270,32750.0,42853.0,0.2018348623853211,0.5137614678899083,False
46299,7761.0,7761.0,0.4666666666666667,0.4666666666666667,True
46399,98256.0,73240.0,0.125,0.625,False
46400,35.0,534.0,0.029411764705882353,0.19117647058823528,False
46412,37571.0,37571.0,0.5,0.5,True
46561,53387.0,35.0,0.04,0.36,False
46592,308.0,308.0,0.5,0.5,True
46598,9755.0,316.0,0.1346153846153846,0.2403846153846154,False
46743,32750.0,40656.0,0.12244897959183673,0.40816326530612246,False
46752,89235.0,35.0,0.3333333333333333,0.3333333333333333,False
46838,1359.0,1359.0,0.625,0.625,True
46947,286.0,329.0,0.25,0.5,False
46995,8582.0,1411.0,0.3333333333333333,0.6666666666666666,False
47083,35.0,35.0,0.5,0.5,True
47153,42853.0,42853.0,0.5,0.5,True
47223,1468.0,35.0,0.5,0.5,False
47339,54359.0,35.0,0.06666666666666667,0.8666666666666667,False
47340,6681.0,13957.0,0.05194805194805195,0.948051948051948,False
47359,35.0,35.0,0.25,0.25,True
47414,316.0,316.0,0.6730769230769231,0.6730769230769231,True
47423,40656.0,36134.0,0.5,0.5,False
47449,32750.0,32750.0,1.0,1.0,True
47547,225.0,35.0,0.16666666666666666,0.3333333333333333,False
47582,595.0,595.0,0.4657534246575342,0.4657534246575342,True
47708,58135.0,48293.0,0.020833333333333332,0.2708333333333333,False
47715,595.0,595.0,1.0,1.0,True
47814,994.0,21198.0,0.08695652173913043,0.2608695652173913,False
47815,26899.0,21198.0,0.06338028169014084,0.2535211267605634,False
47828,286.0,67223.0,0.25,0.5,False
47882,534.0,534.0,0.5833333333333334,0.5833333333333334,True
47925,3.0,3.0,0.3333333333333333,0.3333333333333333,True
47977,2160.0,2160.0,0.5,0.5,True
48018,50346.0,48293.0,0.5,0.5,False
48031,35.0,35.0,1.0,1.0,True
48035,1491.0,40656.0,0.05128205128205128,0.28205128205128205,False
48134,1497.0,1497.0,0.4,0.4,True
48153,239.0,239.0,0.16901408450704225,0.16901408450704225,True
48172,8751.0,9.0,0.16666666666666666,0.16666666666666666,False
48224,1468.0,82987.0,0.01951219512195122,0.11707317073170732,False
48293,32750.0,42561.0,0.10294117647058823,0.17647058823529413,False
48297,41915.0,50.0,0.5,0.5,False
48333,13957.0,13957.0,0.9014084507042254,0.9014084507042254,True
48379,53312.0,53312.0,0.8888888888888888,0.8888888888888888,True
48380,6681.0,13957.0,0.3333333333333333,0.6666666666666666,False
48402,60946.0,83054.0,0.020833333333333332,0.125,False
48412,73541.0,29536.0,0.2,0.2,False
48485,39741.0,1359.0,0.1794871794871795,0.20512820512820512,False
48555,40656.0,1889.0,0.3333333333333333,0.3333333333333333,False
48568,65096.0,1359.0,0.2857142857142857,0.42857142857142855,False
48653,2160.0,1411.0,0.5,0.5,False
48665,89186.0,89186.0,0.875,0.875,True
48676,32750.0,42853.0,0.022727272727272728,0.36363636363636365,False
48761,46270.0,42853.0,0.2619047619047619,0.42857142857142855,False
48785,73541.0,73541.0,0.5,0.5,True
48818,67223.0,500.0,0.5,0.5,False
49186,83054.0,83054.0,0.2463768115942029,0.2463768115942029,True
49294,1491.0,58135.0,0.125,0.25,False
49309,92832.0,226.0,0.5,0.5,False
49346,595.0,595.0,0.6458333333333334,0.6458333333333334,True
49359,35.0,35.0,0.23853211009174313,0.23853211009174313,True
49385,584.0,534.0,0.5,0.5,False
49485,73240.0,73240.0,0.7142857142857143,0.7142857142857143,True
49503,39741.0,595.0,0.5,0.5,False
49513,50820.0,9.0,0.3333333333333333,0.3333333333333333,False
49527,53312.0,53312.0,1.0,1.0,True
49548,1889.0,9755.0,0.1,0.2,False
49618,239.0,1889.0,0.03333333333333333,0.16666666666666666,False
49619,1889.0,1889.0,0.375,0.375,True
49623,308.0,308.0,0.25,0.25,True
49692,13068.0,225.0,0.3333333333333333,0.3333333333333333,False
49881,35.0,35.0,0.8,0.8,True
49910,57050.0,54445.0,0.5,0.5,False
50016,83054.0,40656.0,0.013157894736842105,0.23684210526315788,False
50024,1491.0,1491.0,0.25,0.25,True
50060,7761.0,534.0,0.25,0.25,False
50157,1411.0,1411.0,0.4444444444444444,0.4444444444444444,True
50262,1411.0,6.0,0.08163265306122448,0.10204081632653061,False
50320,994.0,308.0,0.2,0.8,False
50327,37571.0,7761.0,0.21839080459770116,0.5862068965517241,False
50346,58135.0,48293.0,0.1,0.4666666666666667,False
50347,1411.0,1411.0,1.0,1.0,True
50374,37571.0,37571.0,0.5,0.5,True
50403,1889.0,1889.0,0.6666666666666666,0.6666666666666666,True
50586,2160.0,2160.0,0.2222222222222222,0.2222222222222222,True
50641,88018.0,1359.0,0.25,0.5,False
50680,1411.0,1411.0,0.5,0.5,True
50808,66.0,1411.0,0.10204081632653061,0.12244897959183673,False
50820,35.0,35.0,0.375,0.375,True
50983,595.0,7761.0,0.047619047619047616,0.25396825396825395,False
50986,225.0,595.0,0.025,0.2,False
51087,1411.0,1411.0,1.0,1.0,True
51175,40656.0,42853.0,0.2,0.6,False
51231,6390.0,67223.0,0.14285714285714285,0.7142857142857143,False
51280,1091.0,1091.0,0.4,0.4,True
51299,82987.0,7844.0,0.0967741935483871,0.12903225806451613,False
51397,39741.0,39741.0,0.4,0.4,True
51535,1359.0,7761.0,0.3333333333333333,0.6666666666666666,False
51570,66.0,534.0,0.18333333333333332,0.3333333333333333,False
51703,37571.0,7761.0,0.3333333333333333,0.3333333333333333,False
51725,55335.0,55335.0,0.3333333333333333,0.3333333333333333,True
51755,14653.0,14653.0,0.8333333333333334,0.8333333333333334,True
51793,35.0,35.0,1.0,1.0,True
51865,52323.0,2160.0,0.07142857142857142,0.2857142857142857,False
51871,42853.0,32750.0,0.5,0.5,False
51884,1359.0,1359.0,0.25,0.25,True
51971,45514.0,308.0,0.2,0.2,False
52170,9755.0,9755.0,0.375,0.375,True
52266,36134.0,36134.0,0.5,0.5,True
52287,40656.0,40656.0,0.5,0.5,True
52323,1359.0,1359.0,0.3333333333333333,0.3333333333333333,True
52324,58135.0,42853.0,0.09090909090909091,0.5454545454545454,False
52379,23619.0,534.0,0.2,0.2,False
52517,6.0,6.0,0.5,0.5,True
52574,9.0,9.0,0.3333333333333333,0.3333333333333333,True
52588,3.0,3.0,0.5,0.5,True
52604,1411.0,1411.0,0.5,0.5,True
52615,40656.0,42853.0,0.10344827586206896,0.2413793103448276,False
52634,595.0,225.0,0.1111111111111111,0.2222222222222222,False
52647,226.0,226.0,0.5,0.5,True
52779,308.0,308.0,0.5,0.5,True
52844,66.0,561.0,0.25,0.5,False
52872,45514.0,45514.0,0.6666666666666666,0.6666666666666666,True
53081,60946.0,82987.0,0.2,0.4,False
53143,35.0,35.0,0.5,0.5,True
53197,534.0,66.0,0.5,0.5,False
53221,40656.0,40656.0,0.5,0.5,True
53293,53312.0,53312.0,1.0,1.0,True
53307,316.0,35.0,0.25,0.5,False
53387,6090.0,6090.0,0.18691588785046728,0.18691588785046728,True
53444,255.0,3.0,0.14285714285714285,0.14285714285714285,False
53549,1359.0,1359.0,0.38461538461538464,0.38461538461538464,True
53607,584.0,534.0,0.3333333333333333,0.3333333333333333,False
53687,57292.0,41186.0,0.5,0.5,False
53734,58790.0,58790.0,1.0,1.0,True
53788,6.0,23353.0,0.04926108374384237,0.12315270935960591,False
53807,13957.0,13957.0,1.0,1.0,True
53879,36134.0,40656.0,0.030303030303030304,0.42424242424242425,False
53905,534.0,66.0,0.3235294117647059,0.5294117647058824,False
53947,1889.0,595.0,0.15384615384615385,0.2692307692307692,False
53972,35.0,35.0,0.4,0.4,True
54008,6.0,23353.0,0.34375,0.3671875,False
54019,58790.0,58790.0,0.45454545454545453,0.45454545454545453,True
54054,226.0,226.0,0.6,0.6,True
54061,57050.0,42561.0,0.05263157894736842,0.3684210526315789,False
54174,534.0,534.0,0.5714285714285714,0.5714285714285714,True
54177,82987.0,82987.0,0.5,0.5,True
54196,40656.0,40656.0,0.5333333333333333,0.5333333333333333,True
54359,1411.0,35.0,0.23880597014925373,0.5223880597014925,False
54442,595.0,595.0,1.0,1.0,True
54445,36362.0,32750.0,0.008771929824561403,0.23684210526315788,False
