user_id,first_leader_id,first_event_date,is_retained_90d,days_active
97615,73240,2024-10-15 06:00:00,0,0
97619,43965,2024-03-13 19:30:00,1,224
97666,534,2023-03-24 19:00:00,1,315
97674,48293,2023-04-26 19:30:00,1,455
97686,9755,2023-06-29 05:30:00,0,70
97702,28033,2023-03-05 11:00:00,0,0
97767,534,2023-10-27 19:00:00,0,14
97864,35,2023-04-09 01:01:00,0,0
97902,39741,2023-05-30 19:30:00,0,2
97917,35,2023-04-09 01:01:00,0,0
97920,1359,2023-01-05 19:15:00,0,0
97934,1359,2023-01-24 09:00:00,0,0
97946,37571,2023-02-06 19:00:00,1,653
97958,8751,2023-01-06 19:00:00,0,7
97976,23353,2023-02-04 08:00:00,0,68
98002,35,2023-10-14 07:45:00,0,0
98052,40656,2023-08-18 06:00:00,1,567
98063,32608,2023-07-31 06:30:00,0,72
98103,37571,2023-01-02 19:00:00,0,0
98104,71526,2023-06-20 19:30:00,1,322
98155,23353,2023-02-04 08:00:00,1,514
98176,92832,2023-04-12 18:30:00,0,0
98181,76,2023-01-10 19:30:00,1,724
98218,7761,2023-01-09 19:00:00,1,235
98222,1411,2023-06-11 07:30:00,1,140
98239,534,2023-02-24 19:00:00,0,0
98253,23353,2023-01-07 08:00:00,0,10
98254,44000,2023-02-01 19:30:00,0,0
98256,73240,2023-01-10 06:00:00,1,790
98281,1889,2023-04-06 06:00:00,1,161
98285,8751,2023-01-06 19:00:00,0,0
98307,23353,2023-02-11 08:00:00,1,91
98312,46012,2024-07-12 19:30:00,1,148
98316,83054,2023-01-09 12:15:00,0,0
98330,225,2023-02-05 07:30:00,0,78
98332,7761,2023-01-09 19:00:00,0,0
98349,561,2023-01-11 06:30:00,0,35
98350,3,2023-07-30 08:00:00,0,0
98357,1749,2023-01-12 06:00:00,0,0
98359,534,2024-09-13 19:00:00,0,0
98360,82987,2023-03-08 12:15:00,0,0
98362,71023,2023-01-13 19:00:00,0,0
98366,11414,2023-02-01 06:00:00,0,73
98367,3,2024-04-14 01:01:00,0,3
98377,71023,2023-01-13 19:00:00,0,0
98383,534,2023-02-24 19:00:00,0,0
98385,1411,2024-01-29 19:00:00,0,4
98391,60946,2024-09-12 19:00:00,0,7
98428,1654,2024-05-18 07:30:00,1,294
98434,76,2023-01-17 19:30:00,0,0
98438,45392,2023-01-30 06:00:00,0,0
98447,9755,2023-01-28 07:00:00,1,522
98477,225,2023-04-09 08:00:00,0,4
98484,46012,2023-02-01 06:00:00,1,108
98492,36134,2023-03-05 19:00:00,0,0
98508,6,2023-01-26 19:00:00,0,0
98511,1359,2023-01-26 15:00:00,0,0
98520,44491,2024-08-18 07:30:00,0,0
98523,1411,2023-01-27 07:30:00,1,613
98525,1889,2023-05-19 12:15:00,0,0
98531,64483,2024-03-08 19:30:00,0,0
98545,65096,2023-07-04 06:00:00,1,487
98549,225,2023-02-05 07:30:00,1,584
98558,36134,2023-04-30 19:00:00,0,0
98563,45392,2023-01-30 06:00:00,0,0
98660,225,2023-02-05 07:30:00,0,0
98689,3,2024-04-14 08:00:00,0,0
98705,225,2023-02-05 07:30:00,0,0
98759,225,2023-02-05 07:30:00,1,384
98788,225,2023-02-05 07:30:00,0,0
98793,45392,2023-02-04 12:15:00,1,359
98811,239,2023-04-08 10:00:00,1,544
98857,53312,2024-09-01 07:00:00,0,0
98859,534,2023-02-03 19:00:00,0,0
98860,1889,2023-03-17 12:15:00,0,0
98861,36134,2023-07-02 19:00:00,1,104
98872,225,2023-02-05 07:30:00,0,0
98883,225,2024-02-03 07:30:00,0,0
98889,53312,2023-07-01 08:30:00,1,392
98893,7844,2023-02-05 08:00:00,0,0
98902,225,2023-02-05 07:30:00,1,220
98915,37571,2023-02-06 19:00:00,0,0
98929,45392,2023-04-09 21:00:00,0,0
98942,1411,2024-02-19 19:00:00,1,340
99001,6,2023-02-08 07:00:00,0,0
99004,46012,2023-05-03 06:30:00,1,678
99005,1359,2023-02-09 19:15:00,1,618
99021,105,2023-02-15 18:50:00,0,0
99050,286,2023-02-20 06:00:00,0,17
99073,9755,2023-02-11 07:00:00,0,0
99076,35,2023-04-09 01:01:00,1,146
99085,67223,2023-02-12 06:30:00,1,434
99096,1411,2023-02-18 07:30:00,0,35
99109,996,2023-02-23 05:30:00,1,361
99141,1411,2023-02-13 19:00:00,0,0
99146,7844,2023-02-19 08:00:00,0,0
99157,1958,2023-02-15 19:00:00,0,0
99161,255,2023-02-17 06:00:00,1,213
99162,6,2023-02-15 07:00:00,0,0
99181,584,2023-03-20 06:00:00,0,0
99210,534,2023-09-22 19:00:00,0,42
99224,7761,2023-02-20 19:00:00,0,14
99243,1359,2023-02-16 19:15:00,0,0
99249,534,2023-02-17 19:00:00,0,0
99256,1411,2023-02-18 07:30:00,0,0
99257,534,2023-02-17 19:00:00,0,0
99265,36134,2023-02-19 19:00:00,1,685
99269,36134,2023-02-19 19:00:00,1,747
99270,36134,2023-02-19 19:00:00,0,35
99271,36134,2023-05-28 19:00:00,0,7
99277,42853,2023-04-07 06:00:00,0,0
99282,36134,2023-02-26 19:00:00,1,662
99297,57050,2024-09-21 10:00:00,0,28
99313,48293,2023-10-18 19:30:00,0,0
99323,7761,2023-02-20 19:00:00,0,81
99344,36134,2023-02-19 19:00:00,0,0
99355,996,2023-12-07 05:30:00,0,32
99378,28999,2023-08-10 06:00:00,0,1
99382,73240,2023-02-21 06:00:00,0,28
99392,7761,2023-02-20 19:00:00,0,7
99394,65096,2023-02-21 06:00:00,0,0
99399,561,2023-02-22 06:30:00,1,132
99442,45392,2023-02-25 12:15:00,0,0
99449,65096,2023-06-06 06:00:00,1,535
99450,584,2023-02-23 06:00:00,1,748
99486,53312,2024-07-14 07:00:00,0,21
99499,58135,2023-02-25 08:30:00,1,327
99550,65096,2023-06-01 19:15:00,0,0
99566,36134,2023-02-26 19:00:00,0,0
99569,36134,2023-02-26 19:00:00,0,77
99576,36134,2023-02-26 19:00:00,1,126
99577,994,2023-02-26 07:30:00,1,497
99589,67223,2023-03-05 06:30:00,0,0
99596,329,2023-02-28 06:00:00,0,20
99606,7761,2023-02-27 19:00:00,1,154
99612,36134,2023-02-26 19:00:00,0,0
99638,7761,2023-02-27 19:00:00,1,401
99657,225,2023-04-09 08:00:00,0,0
99662,7761,2024-04-08 19:00:00,0,0
99665,3,2024-04-14 01:01:00,0,0
99674,9,2023-03-08 06:00:00,0,21
99675,82987,2023-03-01 12:15:00,1,555
99688,996,2023-08-30 08:00:00,1,91
99694,27349,2023-10-28 07:30:00,1,497
99699,27349,2024-09-07 07:00:00,0,77
99726,53312,2024-07-14 07:00:00,1,91
99750,39741,2023-03-04 07:00:00,0,0
99755,595,2023-03-05 07:30:00,0,0
99757,1889,2023-03-10 12:15:00,0,0
99760,561,2023-03-08 06:30:00,1,689
99762,225,2023-06-13 19:30:00,0,17
99790,36134,2023-03-05 19:00:00,0,56
99795,83054,2023-05-02 20:00:00,0,0
99799,595,2023-03-05 07:30:00,0,7
99802,36134,2023-03-19 19:00:00,1,727
99806,36134,2023-03-12 19:00:00,0,35
99813,1889,2023-03-06 06:00:00,0,0
99820,595,2023-03-12 07:30:00,1,370
99838,36134,2023-03-19 19:00:00,1,717
99839,42853,2024-10-26 08:00:00,0,0
99840,58790,2024-03-17 18:00:00,0,0
99852,996,2024-06-15 07:30:00,0,21
99856,225,2023-04-09 08:00:00,0,0
99863,37571,2023-03-06 19:00:00,1,715
99866,35,2023-04-09 01:01:00,0,6
99878,44000,2023-03-08 19:30:00,0,0
99882,1411,2023-03-20 19:00:00,1,693
99889,66,2023-03-29 06:00:00,1,630
99892,1889,2023-03-08 18:50:00,0,0
99904,9,2023-03-08 06:00:00,1,731
99923,82987,2023-05-04 12:15:00,0,0
99928,534,2023-03-14 19:30:00,0,23
99930,76,2023-03-17 19:30:00,0,25
99978,6,2023-03-09 19:00:00,1,618
99982,225,2023-03-11 07:15:00,1,602
99992,53312,2023-03-11 09:00:00,0,0
99994,48402,2023-03-09 12:15:00,0,1
99995,53312,2023-03-11 09:00:00,0,0
100001,70169,2023-07-27 19:00:00,1,546
100013,45392,2023-04-09 21:00:00,1,120
100017,53387,2023-03-10 06:00:00,0,0
100027,53387,2023-11-03 06:30:00,0,0
100029,534,2023-03-10 19:00:00,0,0
100054,53312,2024-11-03 08:00:00,0,0
100055,53312,2023-03-11 09:00:00,0,0
100072,2160,2023-03-12 07:30:00,1,111
100080,36134,2023-05-07 19:00:00,0,0
100081,36134,2023-03-12 19:00:00,0,0
100086,36134,2023-03-26 19:00:00,0,0
100088,40656,2024-02-20 19:00:00,0,3
100097,36134,2023-04-30 19:00:00,0,0
100116,50820,2023-04-01 07:00:00,1,414
100117,88018,2023-10-28 10:50:00,0,0
100120,35,2023-04-09 01:01:00,1,216
100128,35,2023-07-25 06:00:00,1,581
100144,35757,2023-04-01 07:30:00,1,387
100145,37571,2023-03-13 19:00:00,0,0
100154,35,2023-04-09 01:01:00,0,5
100199,65096,2023-04-19 06:00:00,1,560
100219,1359,2023-03-16 19:15:00,0,0
100224,53312,2023-05-07 09:00:00,0,7
100226,225,2023-04-11 19:30:00,1,686
100281,1889,2023-03-17 12:15:00,0,0
100285,1411,2023-03-20 19:00:00,0,0
100297,2160,2023-03-18 07:30:00,0,0
100327,1411,2024-03-15 19:30:00,0,0
100329,595,2023-04-06 19:00:00,0,0
100337,36134,2023-03-19 19:00:00,0,0
100338,7844,2023-03-19 08:00:00,0,0
100343,36134,2023-03-19 19:00:00,0,28
100352,7761,2024-03-18 19:00:00,0,0
100365,3,2025-03-08 10:00:00,0,0
100367,37571,2023-03-20 19:00:00,0,0
100369,2160,2023-04-16 07:30:00,1,245
100380,7761,2023-03-27 19:00:00,0,7
100384,83054,2023-03-21 12:15:00,0,0
100387,15328,2023-03-23 19:00:00,0,0
100389,35,2023-04-09 01:01:00,0,0
100394,1411,2023-03-21 06:00:00,1,721
100398,1468,2023-03-21 08:00:00,0,0
100404,1468,2023-03-21 08:00:00,0,0
100425,226,2023-03-23 07:55:00,1,161
100428,44000,2023-03-22 19:30:00,0,0
100429,50820,2023-03-25 07:00:00,0,0
100431,36134,2023-03-31 06:00:00,1,664
100442,39741,2023-04-22 06:30:00,0,38
100444,2160,2023-07-01 07:30:00,0,71
100451,226,2023-03-23 07:55:00,0,14
100454,9,2023-03-29 06:00:00,1,405
100460,92832,2023-04-12 18:30:00,0,7
100463,26899,2023-03-23 05:30:00,0,17
100472,66,2023-03-24 06:00:00,0,0
100474,82987,2023-03-23 12:15:00,0,0
100486,53312,2023-03-26 09:00:00,1,152
100489,35,2023-09-10 08:00:00,0,83
100502,1889,2023-09-22 12:15:00,0,0
100505,53312,2023-03-26 09:00:00,0,0
100513,45514,2023-04-12 18:50:00,1,126
100521,50820,2023-03-25 07:00:00,0,0
100525,53312,2023-04-02 09:00:00,0,42
100530,8751,2023-03-31 19:00:00,0,49
100536,7761,2023-03-27 19:00:00,1,516
100537,35,2023-04-09 01:01:00,0,0
100552,36134,2023-03-26 19:00:00,0,0
100579,35,2023-04-09 01:01:00,0,0
100594,36134,2023-03-26 19:00:00,0,7
100595,11748,2023-04-08 07:00:00,0,2
100604,35,2023-04-09 01:01:00,0,0
100615,45514,2023-03-27 09:00:00,0,0
100629,23353,2024-08-17 08:00:00,0,0
100647,225,2023-03-28 19:30:00,0,9
100648,98256,2023-03-29 06:00:00,0,64
100660,37571,2023-07-03 19:00:00,0,0
100662,66,2023-04-09 07:00:00,0,3
100676,15328,2023-04-20 19:00:00,0,0
100689,1359,2023-03-30 19:15:00,0,0
100702,35,2023-04-09 01:01:00,0,0
100705,48402,2023-04-06 12:15:00,0,0
100707,53312,2023-04-02 09:00:00,1,160
100708,35,2023-04-09 01:01:00,0,0
100710,225,2023-03-30 19:30:00,0,85
100715,225,2024-02-03 07:30:00,0,0
100728,39741,2023-05-09 06:00:00,0,0
100736,584,2023-03-30 06:00:00,0,0
100742,35,2023-04-09 01:01:00,0,0
100744,35,2023-04-09 01:01:00,0,0
100771,9,2023-06-07 06:00:00,0,0
100772,46012,2023-04-05 06:00:00,1,661
100791,36134,2023-04-02 19:00:00,0,0
100805,8751,2023-03-31 19:00:00,1,708
100815,9755,2023-04-15 07:00:00,0,0
100816,36134,2023-04-02 19:00:00,0,0
100818,36134,2023-04-02 19:00:00,0,0
100826,35,2023-08-24 05:30:00,1,472
100841,35,2023-04-09 01:01:00,0,76
100842,595,2023-04-15 07:30:00,0,0
100850,35,2023-04-09 01:01:00,0,0
100852,66,2023-04-02 07:00:00,0,69
100856,28033,2023-04-04 19:00:00,0,53
100862,35,2023-04-09 01:01:00,0,0
100868,39741,2023-04-04 19:30:00,1,122
100869,48293,2023-04-26 19:30:00,0,0
100878,225,2023-04-09 08:00:00,0,0
100883,225,2023-04-09 08:00:00,0,0
100894,35,2023-04-09 01:01:00,0,0
100901,35,2023-04-09 01:01:00,0,0
100908,35,2023-04-11 06:00:00,1,387
100922,7761,2023-04-03 19:00:00,0,0
100938,561,2023-04-05 06:30:00,0,3
100942,225,2023-04-04 19:30:00,0,0
100945,225,2023-04-09 08:00:00,0,0
100949,225,2023-04-09 08:00:00,0,0
100958,1411,2023-07-16 07:30:00,0,0
100962,239,2023-04-08 10:00:00,0,0
100963,239,2023-04-08 10:00:00,0,0
100965,35,2023-04-18 06:00:00,0,0
100966,225,2023-04-09 08:00:00,0,0
100972,239,2023-04-08 10:00:00,0,0
100987,239,2023-04-08 10:00:00,0,0
100988,48402,2023-04-06 12:15:00,1,113
100993,239,2023-04-08 10:00:00,0,0
101001,35,2023-04-09 01:01:00,0,0
101008,226,2023-04-06 07:55:00,0,0
101018,6,2023-04-06 18:00:00,0,0
101031,225,2023-04-09 08:00:00,0,0
101052,36134,2023-05-14 19:00:00,1,648
101064,53312,2023-08-06 08:30:00,0,0
101065,239,2023-04-08 10:00:00,0,28
101069,239,2023-04-08 10:00:00,0,0
101070,66,2023-04-07 06:00:00,0,9
101075,286,2023-04-08 06:00:00,0,0
101087,225,2023-04-09 08:00:00,1,668
101118,48293,2023-07-05 19:30:00,0,14
101122,48402,2023-04-09 09:00:00,1,96
101143,46012,2024-08-22 19:30:00,0,0
101163,35,2023-04-09 01:01:00,0,0
101166,58135,2023-04-10 19:00:00,1,282
101168,2160,2023-04-09 07:30:00,0,0
101169,2160,2023-04-09 07:30:00,0,1
101175,2160,2023-04-09 07:30:00,0,13
101179,35,2023-04-09 01:01:00,0,7
101188,48402,2023-04-09 09:00:00,1,375
101204,225,2023-04-09 08:00:00,0,0
101224,45392,2023-04-09 21:00:00,0,0
101232,225,2023-04-09 08:00:00,1,103
101234,48402,2023-04-09 09:00:00,0,5
101236,66,2023-04-17 06:00:00,1,144
101239,225,2023-04-09 08:00:00,0,0
101245,35,2023-04-09 01:01:00,1,481
101256,3,2023-10-15 08:00:00,1,291
101258,225,2023-04-09 08:00:00,0,0
101259,225,2023-04-09 08:00:00,0,0
101265,45392,2023-04-10 21:00:00,0,0
101270,255,2023-10-20 06:00:00,1,426
101275,35,2023-04-09 01:01:00,0,0
101281,39741,2023-04-10 06:00:00,1,187
101318,45392,2023-04-09 21:00:00,0,10
101344,35,2023-04-09 01:01:00,0,0
101351,35,2023-04-09 01:01:00,0,0
101360,28033,2023-04-11 19:00:00,0,7
101362,35,2023-04-09 01:01:00,0,0
101366,35,2023-04-09 01:01:00,0,0
101377,35,2023-04-18 06:00:00,0,0
101388,75800,2023-06-16 19:30:00,0,0
101398,35,2023-04-11 06:00:00,0,0
101409,35,2023-04-11 06:00:00,0,0
101419,92832,2023-04-12 18:30:00,0,0
101437,46012,2024-07-26 19:30:00,0,4
101462,83054,2024-06-17 12:15:00,0,9
101473,308,2023-05-26 19:30:00,0,70
101478,65096,2023-04-18 06:00:00,0,0
101484,88018,2023-07-20 19:15:00,0,0
101509,308,2023-07-13 19:30:00,0,8
101512,66,2023-04-17 06:00:00,1,330
101513,48293,2023-08-09 19:30:00,1,98
101515,21198,2023-04-15 07:30:00,1,196
101536,46012,2023-07-21 19:30:00,0,0
101537,1889,2023-04-14 12:15:00,0,0
101539,595,2023-04-13 19:00:00,0,0
101557,36134,2023-04-23 19:00:00,0,21
101561,36134,2023-04-16 19:00:00,0,7
101566,36134,2023-04-16 19:00:00,0,0
101580,36134,2023-04-16 19:00:00,0,14
101594,286,2023-04-22 06:00:00,1,487
101599,58790,2024-10-13 18:00:00,0,88
101600,92832,2023-05-03 18:30:00,1,321
101604,23353,2023-08-26 08:00:00,0,1
101613,58790,2023-12-03 18:00:00,0,14
101623,36134,2023-04-16 19:00:00,0,0
101648,11748,2023-11-25 07:00:00,0,0
101659,595,2023-05-21 07:30:00,0,0
101673,3,2024-04-14 01:01:00,0,0
101677,35,2023-04-18 06:00:00,1,93
101680,36134,2023-05-07 19:00:00,0,0
101701,1359,2023-10-16 19:00:00,0,0
101711,58790,2023-10-29 18:00:00,1,265
101719,33031,2023-04-26 19:00:00,1,132
101727,1411,2023-04-21 19:30:00,0,0
101731,35,2023-04-20 05:30:00,0,0
101747,105,2023-05-10 18:50:00,0,2
101760,24304,2024-03-05 19:00:00,0,49
101762,71526,2023-04-25 19:30:00,0,0
101776,304,2023-05-15 06:00:00,0,0
101778,79486,2023-04-21 19:00:00,0,49
101796,7761,2024-07-22 19:00:00,0,0
101812,53312,2023-05-07 09:00:00,1,433
101816,225,2023-04-20 19:30:00,0,0
101818,53312,2023-04-23 09:00:00,0,54
101828,308,2023-04-20 19:30:00,0,0
101842,2160,2023-04-29 07:30:00,0,0
101856,79486,2023-04-21 19:00:00,0,28
101864,79486,2023-04-21 19:00:00,0,0
101870,11748,2023-04-22 07:00:00,0,0
101871,1411,2023-04-24 19:00:00,0,0
101872,39741,2023-05-02 19:30:00,0,16
101874,39741,2023-05-02 19:30:00,0,0
101886,534,2023-05-06 06:30:00,1,383
101904,33433,2024-02-19 19:00:00,0,0
101921,39741,2023-04-25 19:30:00,0,0
101935,994,2023-04-23 07:30:00,0,0
101948,71526,2023-04-25 19:30:00,0,0
101952,534,2023-04-28 19:00:00,0,0
101965,7761,2023-05-08 19:00:00,1,234
101975,35,2023-04-25 06:00:00,0,42
101981,39741,2023-04-25 19:30:00,0,0
101989,40656,2023-05-12 06:00:00,1,168
101996,1411,2023-04-24 19:00:00,0,0
102001,65096,2023-08-08 06:00:00,1,456
102004,1091,2023-05-09 06:30:00,1,140
102011,308,2023-04-27 19:30:00,1,383
102016,24304,2023-11-21 19:00:00,0,0
102017,35,2023-04-27 05:30:00,1,177
102025,239,2023-08-12 06:55:00,1,419
102039,534,2023-04-28 19:00:00,1,263
102060,534,2023-05-16 19:30:00,0,0
102076,21198,2024-04-06 07:30:00,1,329
102091,83054,2023-05-03 12:15:00,0,40
102101,24304,2023-10-10 19:00:00,1,189
102106,595,2023-04-30 07:30:00,0,0
102116,7761,2023-05-01 19:00:00,1,105
102117,36134,2023-04-30 19:00:00,0,0
102118,46012,2023-05-04 06:00:00,1,358
102122,66,2023-04-30 07:00:00,1,636
102124,73613,2023-05-26 19:00:00,0,0
102127,36134,2023-04-30 19:00:00,0,15
102140,7761,2023-05-01 19:00:00,0,0
102141,7761,2023-05-01 19:00:00,0,0
102151,7761,2023-05-01 19:00:00,0,0
102168,39741,2023-05-02 19:30:00,1,539
102172,7761,2023-05-08 19:00:00,1,350
102174,67223,2023-05-07 06:30:00,0,21
102191,595,2023-05-07 07:30:00,0,0
102195,39741,2023-05-07 06:30:00,1,185
102199,71526,2023-06-27 19:30:00,0,35
102207,38968,2023-08-21 19:15:00,0,0
102209,92832,2023-05-03 18:30:00,1,394
102214,60946,2023-05-12 19:00:00,1,203
102215,45514,2023-08-28 09:00:00,1,357
102216,1889,2023-05-05 12:15:00,0,10
102222,40656,2023-05-12 06:00:00,1,102
102230,7761,2023-05-08 19:00:00,1,525
102231,36134,2023-05-05 06:00:00,1,532
102232,36134,2023-05-05 06:00:00,1,516
102235,255,2023-05-05 06:00:00,0,0
102272,308,2023-05-26 19:30:00,0,0
102356,83054,2023-05-18 12:15:00,0,0
102360,71526,2023-05-09 19:30:00,0,0
102367,239,2023-05-07 07:00:00,1,157
102372,53312,2023-05-07 09:00:00,0,0
102380,7761,2023-05-08 19:00:00,0,0
102387,53312,2023-05-07 09:00:00,1,545
102390,53312,2023-05-28 09:00:00,0,5
102393,71526,2023-05-09 19:30:00,0,0
102395,7761,2023-05-08 19:00:00,0,0
102396,53312,2023-05-07 09:00:00,0,26
102438,36134,2023-05-07 19:00:00,0,0
102464,7761,2023-08-21 19:00:00,1,471
102469,534,2023-05-12 19:00:00,1,189
102486,7761,2023-05-08 19:00:00,0,0
102487,7761,2023-05-08 19:00:00,0,0
102490,40656,2023-07-21 06:00:00,0,0
102496,40656,2023-05-09 06:00:00,0,88
102514,35,2023-09-10 08:00:00,0,0
102523,7761,2023-05-08 19:00:00,1,487
102524,7761,2023-05-08 19:00:00,0,4
102539,40656,2023-05-09 06:00:00,0,0
102541,584,2023-05-25 06:00:00,1,556
102546,534,2023-05-12 19:00:00,1,154
102549,534,2023-05-12 19:00:00,0,0
102553,28033,2023-05-09 19:00:00,0,0
102556,28033,2023-05-09 19:00:00,0,0
102566,534,2023-08-15 19:30:00,0,0
102583,1889,2023-05-10 06:00:00,0,0
102593,98256,2023-05-11 06:00:00,1,656
102594,79486,2023-05-11 05:30:00,0,0
102614,98256,2023-05-11 06:00:00,0,0
102620,1359,2023-05-29 19:00:00,0,0
102627,83054,2023-05-11 12:15:00,0,0
102683,534,2023-05-12 19:00:00,0,0
102697,9,2023-06-17 07:00:00,0,0
102701,534,2023-07-14 19:00:00,1,602
102705,534,2023-05-12 19:00:00,0,2
102731,53312,2023-05-14 09:00:00,0,55
102741,534,2023-09-01 19:00:00,0,0
102752,8751,2024-03-29 19:00:00,0,28
102780,35,2023-05-23 06:00:00,0,0
102784,36134,2023-05-14 19:00:00,0,83
102785,67223,2023-06-18 06:00:00,0,13
102787,45514,2023-05-29 09:00:00,0,0
102797,7761,2023-05-15 19:00:00,0,14
102798,92832,2024-06-20 06:30:00,0,1
102801,239,2023-05-14 07:00:00,1,110
102803,36134,2023-05-14 19:00:00,0,0
102828,15328,2023-05-18 19:00:00,1,663
102835,65096,2023-05-16 06:00:00,1,665
102837,36134,2023-06-04 19:00:00,0,0
102838,7761,2023-05-15 19:00:00,1,662
102842,54359,2023-07-13 05:30:00,1,607
102853,29536,2023-05-17 19:25:00,0,0
102873,595,2023-06-01 19:00:00,0,28
102875,1411,2023-07-14 19:30:00,0,28
102891,595,2023-05-25 19:00:00,0,0
102909,7761,2023-05-15 19:00:00,0,0
102920,7761,2023-08-28 19:00:00,1,560
102921,534,2023-06-06 19:30:00,0,0
102942,1411,2023-05-15 19:00:00,0,0
102948,1411,2023-05-15 19:00:00,0,0
102953,996,2023-05-24 08:00:00,0,0
102956,329,2023-05-16 06:00:00,0,55
102976,28033,2023-05-16 19:00:00,0,0
102982,70169,2023-08-07 19:00:00,0,0
102989,82987,2023-05-16 12:15:00,0,0
103016,595,2023-06-03 07:30:00,0,0
103017,36134,2023-05-21 19:00:00,0,0
103018,30745,2023-05-20 06:00:00,0,0
103032,32750,2023-07-12 19:30:00,0,0
103042,9,2023-06-30 06:00:00,1,104
103049,53312,2023-06-03 08:30:00,1,406
103059,225,2023-05-18 19:30:00,0,0
103064,7761,2024-05-13 19:00:00,0,0
103065,534,2023-09-15 19:00:00,0,0
103069,9755,2023-05-20 07:00:00,0,18
103080,308,2024-02-22 19:30:00,1,378
103092,45514,2023-05-19 19:30:00,0,0
103113,993,2023-05-21 07:30:00,1,385
103114,36134,2023-05-21 19:00:00,1,111
103116,58790,2023-11-26 18:00:00,0,0
103128,36134,2023-05-21 19:00:00,0,0
103139,993,2023-05-21 07:30:00,0,1
103154,7761,2023-08-28 19:00:00,1,421
103175,38968,2023-05-24 06:00:00,0,0
103176,57292,2023-08-27 07:00:00,0,0
103196,24304,2023-05-23 20:00:00,0,0
103201,1411,2023-05-30 06:00:00,0,0
103202,1411,2023-05-30 06:00:00,1,119
103215,584,2024-03-04 19:00:00,0,0
103222,35,2023-05-23 06:00:00,0,0
103231,105,2023-08-01 06:00:00,1,105
103238,71526,2023-05-23 19:30:00,0,15
103244,329,2023-05-24 06:10:00,0,0
103250,24304,2023-05-23 20:00:00,0,4
103283,24304,2023-05-30 20:00:00,0,0
103295,58790,2024-03-31 18:00:00,0,0
103306,57050,2023-05-31 05:50:00,0,21
103308,9755,2023-05-25 05:30:00,0,0
103310,308,2023-05-25 19:30:00,1,373
103311,1359,2023-05-25 19:15:00,1,630
103326,38968,2023-08-21 19:15:00,0,1
103341,534,2023-06-09 19:00:00,0,0
103349,595,2023-06-03 07:30:00,1,364
103382,73613,2023-05-26 19:00:00,0,0
103384,26899,2023-08-03 05:30:00,1,360
103410,73613,2023-05-26 19:00:00,0,0
103434,73613,2023-05-26 19:00:00,0,0
103449,23353,2023-05-27 08:00:00,0,0
103459,29863,2023-07-28 19:00:00,1,581
103460,308,2023-05-26 19:30:00,0,0
103481,308,2023-06-01 19:30:00,1,647
103492,35,2024-12-08 09:50:00,0,0
103511,595,2023-05-28 07:30:00,0,0
103519,595,2023-05-28 07:30:00,0,0
103528,46012,2024-08-22 19:30:00,0,0
103537,36134,2023-05-28 19:00:00,0,0
103539,53312,2023-06-03 08:30:00,1,106
103548,36134,2023-05-28 19:00:00,0,0
103549,36134,2023-05-28 19:00:00,0,0
103550,36134,2023-05-28 19:00:00,0,0
103551,1359,2023-06-12 19:00:00,0,42
103552,36134,2023-05-28 19:00:00,0,0
103555,7761,2023-07-10 19:00:00,0,0
103568,57050,2023-05-31 05:50:00,0,0
103575,225,2023-08-20 06:00:00,0,0
103580,1411,2023-05-30 06:00:00,1,581
103588,66,2023-06-04 06:30:00,1,637
103594,46012,2023-05-31 06:10:00,1,353
103600,1359,2023-05-29 19:00:00,0,42
103607,57050,2023-05-31 05:50:00,1,631
103618,73240,2024-04-16 06:00:00,0,0
103619,1468,2023-05-30 08:00:00,0,0
103620,46012,2023-05-31 06:10:00,0,0
103634,28999,2023-06-28 18:50:00,0,56
103645,46012,2023-05-31 06:10:00,1,195
103652,66,2023-06-02 06:00:00,0,0
103669,11748,2023-06-09 06:00:00,0,80
103673,79486,2023-06-02 19:00:00,0,21
103675,79486,2023-06-02 19:00:00,0,0
103680,79486,2023-06-02 19:00:00,0,0
103691,36134,2023-06-18 19:00:00,1,307
103716,595,2023-06-04 07:30:00,1,626
103721,15328,2023-06-08 19:00:00,0,7
103728,9755,2023-06-10 06:50:00,1,638
103737,225,2023-06-10 07:15:00,1,370
103751,308,2024-02-22 19:30:00,0,29
103779,73240,2023-06-06 06:00:00,0,0
103785,54445,2023-06-11 09:00:00,0,3
103792,71526,2023-06-27 19:30:00,0,7
103799,7761,2023-07-10 19:00:00,1,539
103807,534,2023-06-06 19:30:00,1,140
103808,534,2023-06-06 19:30:00,0,0
103815,534,2023-06-06 19:30:00,0,0
103832,40656,2024-05-29 20:00:00,0,0
103844,70169,2023-08-07 19:00:00,0,21
103850,48293,2023-06-07 19:30:00,0,0
103854,225,2023-06-08 19:30:00,0,77
103861,53312,2023-07-01 08:30:00,1,455
103864,534,2023-06-16 19:00:00,0,0
103865,534,2023-06-09 19:00:00,0,0
103876,996,2023-06-14 08:00:00,1,238
103879,53312,2023-06-10 08:30:00,1,413
103889,1411,2024-03-19 06:00:00,1,357
103923,993,2023-06-10 07:30:00,0,0
103924,15328,2023-06-08 19:00:00,0,0
103925,1497,2023-06-13 06:00:00,1,103
103942,48402,2023-06-09 12:15:00,1,385
103962,993,2023-06-10 07:30:00,0,0
103963,1411,2023-07-17 19:00:00,0,70
